Día,Edad,Físico (F),Técnico (T),Mental (M),Rating (R)
450.0,21.232876712328412,1.0,1.0,1.0,100.0
451.0,21.23561643835581,1.0,1.0,1.0,100.0
452.0,21.238356164383205,1.0,1.0,1.0,100.0
453.0,21.2410958904106,1.0,1.0,1.0,100.0
454.0,21.243835616438,1.0,1.0,1.0,100.0
455.0,21.246575342465395,1.0,1.0,1.0,100.0
456.0,21.24931506849279,1.0,1.0,1.0,100.0
457.0,21.252054794520188,1.0,1.0,1.0,100.0
458.0,21.254794520547584,1.0,1.0,1.0,100.0
459.0,21.25753424657498,1.0,1.0,1.0,100.0
460.0,21.260273972602377,1.0,1.0,1.0,100.0
461.0,21.263013698629774,1.0,1.0,1.0,100.0
462.0,21.26575342465717,1.0,1.0,1.0,100.0
463.0,21.268493150684566,1.0,1.0,1.0,100.0
464.0,21.271232876711963,1.0,1.0,1.0,100.0
465.0,21.27397260273936,1.0,1.0,1.0,100.0
466.0,21.276712328766756,1.0,1.0,1.0,100.0
467.0,21.279452054794152,1.0,1.0,1.0,100.0
468.0,21.28219178082155,1.0,1.0,1.0,100.0
469.0,21.284931506848945,1.0,1.0,1.0,100.0
470.0,21.28767123287634,1.0,1.0,1.0,100.0
471.0,21.29041095890374,1.0,1.0,1.0,100.0
472.0,21.293150684931135,1.0,1.0,1.0,100.0
473.0,21.29589041095853,1.0,1.0,1.0,100.0
474.0,21.298630136985928,1.0,1.0,1.0,100.0
475.0,21.301369863013324,1.0,1.0,1.0,100.0
476.0,21.30410958904072,1.0,1.0,1.0,100.0
477.0,21.306849315068117,1.0,1.0,1.0,100.0
478.0,21.309589041095514,1.0,1.0,1.0,100.0
479.0,21.31232876712291,1.0,1.0,1.0,100.0
480.0,21.315068493150306,1.0,1.0,1.0,100.0
481.0,21.317808219177703,1.0,1.0,1.0,100.0
482.0,21.3205479452051,1.0,1.0,1.0,100.0
483.0,21.323287671232496,1.0,1.0,1.0,100.0
484.0,21.326027397259892,1.0,1.0,1.0,100.0
485.0,21.32876712328729,1.0,1.0,1.0,100.0
486.0,21.331506849314685,1.0,1.0,1.0,100.0
487.0,21.334246575342082,1.0,1.0,1.0,100.0
488.0,21.33698630136948,1.0,1.0,1.0,100.0
489.0,21.339726027396875,1.0,1.0,1.0,100.0
490.0,21.34246575342427,1.0,1.0,1.0,100.0
491.0,21.345205479451668,1.0,1.0,1.0,100.0
492.0,21.347945205479064,1.0,1.0,1.0,100.0
493.0,21.35068493150646,1.0,1.0,1.0,100.0
494.0,21.353424657533857,1.0,1.0,1.0,100.0
495.0,21.356164383561254,1.0,1.0,1.0,100.0
496.0,21.35890410958865,1.0,1.0,1.0,100.0
497.0,21.361643835616047,1.0,1.0,1.0,100.0
498.0,21.364383561643443,1.0,1.0,1.0,100.0
499.0,21.36712328767084,1.0,1.0,1.0,100.0
500.0,21.369863013698236,1.0,1.0,1.0,100.0
501.0,21.372602739725632,1.0,1.0,1.0,100.0
502.0,21.37534246575303,1.0,1.0,1.0,100.0
503.0,21.378082191780425,1.0,1.0,1.0,100.0
504.0,21.380821917807822,1.0,1.0,1.0,100.0
505.0,21.38356164383522,1.0,1.0,1.0,100.0
506.0,21.386301369862615,1.0,1.0,1.0,100.0
507.0,21.38904109589001,1.0,1.0,1.0,100.0
508.0,21.391780821917408,1.0,1.0,1.0,100.0
509.0,21.394520547944804,1.0,1.0,1.0,100.0
510.0,21.3972602739722,1.0,1.0,1.0,100.0
511.0,21.399999999999597,1.0,1.0,1.0,100.0
512.0,21.402739726026994,1.0,1.0,1.0,100.0
513.0,21.40547945205439,1.0,1.0,1.0,100.0
514.0,21.408219178081787,1.0,1.0,1.0,100.0
515.0,21.410958904109183,1.0,1.0,1.0,100.0
516.0,21.41369863013658,1.0,1.0,1.0,100.0
517.0,21.416438356163976,1.0,1.0,1.0,100.0
518.0,21.419178082191372,1.0,1.0,1.0,100.0
519.0,21.42191780821877,1.0,1.0,1.0,100.0
520.0,21.424657534246165,1.0,1.0,1.0,100.0
521.0,21.427397260273562,1.0,1.0,1.0,100.0
522.0,21.43013698630096,1.0,1.0,1.0,100.0
523.0,21.432876712328355,1.0,1.0,1.0,100.0
524.0,21.43561643835575,1.0,1.0,1.0,100.0
525.0,21.438356164383148,1.0,1.0,1.0,100.0
526.0,21.441095890410544,1.0,1.0,1.0,100.0
527.0,21.44383561643794,1.0,1.0,1.0,100.0
528.0,21.446575342465337,1.0,1.0,1.0,100.0
529.0,21.449315068492734,1.0,1.0,1.0,100.0
530.0,21.45205479452013,1.0,1.0,1.0,100.0
531.0,21.454794520547527,1.0,1.0,1.0,100.0
532.0,21.457534246574923,1.0,1.0,1.0,100.0
533.0,21.46027397260232,1.0,1.0,1.0,100.0
534.0,21.463013698629716,1.0,1.0,1.0,100.0
535.0,21.465753424657112,1.0,1.0,1.0,100.0
536.0,21.46849315068451,1.0,1.0,1.0,100.0
537.0,21.471232876711905,1.0,1.0,1.0,100.0
538.0,21.473972602739302,1.0,1.0,1.0,100.0
539.0,21.4767123287667,1.0,1.0,1.0,100.0
540.0,21.479452054794095,1.0,1.0,1.0,100.0
541.0,21.48219178082149,1.0,1.0,1.0,100.0
542.0,21.484931506848888,1.0,1.0,1.0,100.0
543.0,21.487671232876284,1.0,1.0,1.0,100.0
544.0,21.49041095890368,1.0,1.0,1.0,100.0
545.0,21.493150684931077,1.0,1.0,1.0,100.0
546.0,21.495890410958474,1.0,1.0,1.0,100.0
547.0,21.49863013698587,1.0,1.0,1.0,100.0
548.0,21.501369863013267,1.0,1.0,1.0,100.0
549.0,21.504109589040663,1.0,1.0,1.0,100.0
550.0,21.50684931506806,1.0,1.0,1.0,100.0
551.0,21.509589041095456,1.0,1.0,1.0,100.0
552.0,21.512328767122852,1.0,1.0,1.0,100.0
553.0,21.51506849315025,1.0,1.0,1.0,100.0
554.0,21.517808219177645,1.0,1.0,1.0,100.0
555.0,21.520547945205042,1.0,1.0,1.0,100.0
556.0,21.52328767123244,1.0,1.0,1.0,100.0
557.0,21.526027397259835,1.0,1.0,1.0,100.0
558.0,21.52876712328723,1.0,1.0,1.0,100.0
559.0,21.531506849314628,1.0,1.0,1.0,100.0
560.0,21.534246575342024,1.0,1.0,1.0,100.0
561.0,21.53698630136942,1.0,1.0,1.0,100.0
562.0,21.539726027396817,1.0,1.0,1.0,100.0
563.0,21.542465753424214,1.0,1.0,1.0,100.0
564.0,21.54520547945161,1.0,1.0,1.0,100.0
565.0,21.547945205479007,1.0,1.0,1.0,100.0
566.0,21.550684931506403,1.0,1.0,1.0,100.0
567.0,21.5534246575338,1.0,1.0,1.0,100.0
568.0,21.556164383561196,1.0,1.0,1.0,100.0
569.0,21.558904109588592,1.0,1.0,1.0,100.0
570.0,21.56164383561599,1.0,1.0,1.0,100.0
571.0,21.564383561643385,1.0,1.0,1.0,100.0
572.0,21.567123287670782,1.0,1.0,1.0,100.0
573.0,21.56986301369818,1.0,1.0,1.0,100.0
574.0,21.572602739725575,1.0,1.0,1.0,100.0
575.0,21.57534246575297,1.0,1.0,1.0,100.0
576.0,21.578082191780368,1.0,1.0,1.0,100.0
577.0,21.580821917807764,1.0,1.0,1.0,100.0
578.0,21.58356164383516,1.0,1.0,1.0,100.0
579.0,21.586301369862557,1.0,1.0,1.0,100.0
580.0,21.589041095889954,1.0,1.0,1.0,100.0
581.0,21.59178082191735,1.0,1.0,1.0,100.0
582.0,21.594520547944747,1.0,1.0,1.0,100.0
583.0,21.597260273972143,1.0,1.0,1.0,100.0
584.0,21.59999999999954,1.0,1.0,1.0,100.0
585.0,21.602739726026936,1.0,1.0,1.0,100.0
586.0,21.605479452054333,1.0,1.0,1.0,100.0
587.0,21.60821917808173,1.0,1.0,1.0,100.0
588.0,21.610958904109125,1.0,1.0,1.0,100.0
589.0,21.613698630136522,1.0,1.0,1.0,100.0
590.0,21.61643835616392,1.0,1.0,1.0,100.0
591.0,21.619178082191315,1.0,1.0,1.0,100.0
592.0,21.62191780821871,1.0,1.0,1.0,100.0
593.0,21.624657534246108,1.0,1.0,1.0,100.0
594.0,21.627397260273504,1.0,1.0,1.0,100.0
595.0,21.6301369863009,1.0,1.0,1.0,100.0
596.0,21.632876712328297,1.0,1.0,1.0,100.0
597.0,21.635616438355694,1.0,1.0,1.0,100.0
598.0,21.63835616438309,1.0,1.0,1.0,100.0
599.0,21.641095890410487,1.0,1.0,1.0,100.0
600.0,21.643835616437883,1.0,1.0,1.0,100.0
601.0,21.64657534246528,1.0,1.0,1.0,100.0
602.0,21.649315068492676,1.0,1.0,1.0,100.0
603.0,21.652054794520073,1.0,1.0,1.0,100.0
604.0,21.65479452054747,1.0,1.0,1.0,100.0
605.0,21.657534246574865,1.0,1.0,1.0,100.0
606.0,21.660273972602262,1.0,1.0,1.0,100.0
607.0,21.66301369862966,1.0,1.0,1.0,100.0
608.0,21.665753424657055,1.0,1.0,1.0,100.0
609.0,21.66849315068445,1.0,1.0,1.0,100.0
610.0,21.671232876711848,1.0,1.0,1.0,100.0
611.0,21.673972602739244,1.0,1.0,1.0,100.0
612.0,21.67671232876664,1.0,1.0,1.0,100.0
613.0,21.679452054794037,1.0,1.0,1.0,100.0
614.0,21.682191780821434,1.0,1.0,1.0,100.0
615.0,21.68493150684883,1.0,1.0,1.0,100.0
616.0,21.687671232876227,1.0,1.0,1.0,100.0
617.0,21.690410958903623,1.0,1.0,1.0,100.0
618.0,21.69315068493102,1.0,1.0,1.0,100.0
619.0,21.695890410958416,1.0,1.0,1.0,100.0
620.0,21.698630136985813,1.0,1.0,1.0,100.0
621.0,21.70136986301321,1.0,1.0,1.0,100.0
622.0,21.704109589040605,1.0,1.0,1.0,100.0
623.0,21.706849315068002,1.0,1.0,1.0,100.0
624.0,21.7095890410954,1.0,1.0,1.0,100.0
625.0,21.712328767122795,1.0,1.0,1.0,100.0
626.0,21.71506849315019,1.0,1.0,1.0,100.0
627.0,21.717808219177588,1.0,1.0,1.0,100.0
628.0,21.720547945204984,1.0,1.0,1.0,100.0
629.0,21.72328767123238,1.0,1.0,1.0,100.0
630.0,21.726027397259777,1.0,1.0,1.0,100.0
631.0,21.728767123287174,1.0,1.0,1.0,100.0
632.0,21.73150684931457,1.0,1.0,1.0,100.0
633.0,21.734246575341967,1.0,1.0,1.0,100.0
634.0,21.736986301369363,1.0,1.0,1.0,100.0
635.0,21.73972602739676,1.0,1.0,1.0,100.0
636.0,21.742465753424156,1.0,1.0,1.0,100.0
637.0,21.745205479451553,1.0,1.0,1.0,100.0
638.0,21.74794520547895,1.0,1.0,1.0,100.0
639.0,21.750684931506346,1.0,1.0,1.0,100.0
640.0,21.753424657533742,1.0,1.0,1.0,100.0
641.0,21.75616438356114,1.0,1.0,1.0,100.0
642.0,21.758904109588535,1.0,1.0,1.0,100.0
643.0,21.76164383561593,1.0,1.0,1.0,100.0
644.0,21.764383561643328,1.0,1.0,1.0,100.0
645.0,21.767123287670724,1.0,1.0,1.0,100.0
646.0,21.76986301369812,1.0,1.0,1.0,100.0
647.0,21.772602739725517,1.0,1.0,1.0,100.0
648.0,21.775342465752914,1.0,1.0,1.0,100.0
649.0,21.77808219178031,1.0,1.0,1.0,100.0
650.0,21.780821917807707,1.0,1.0,1.0,100.0
651.0,21.783561643835103,1.0,1.0,1.0,100.0
652.0,21.7863013698625,1.0,1.0,1.0,100.0
653.0,21.789041095889896,1.0,1.0,1.0,100.0
654.0,21.791780821917293,1.0,1.0,1.0,100.0
655.0,21.79452054794469,1.0,1.0,1.0,100.0
656.0,21.797260273972086,1.0,1.0,1.0,100.0
657.0,21.799999999999482,1.0,1.0,1.0,100.0
658.0,21.80273972602688,1.0,1.0,1.0,100.0
659.0,21.805479452054275,1.0,1.0,1.0,100.0
660.0,21.80821917808167,1.0,1.0,1.0,100.0
661.0,21.810958904109068,1.0,1.0,1.0,100.0
662.0,21.813698630136464,1.0,1.0,1.0,100.0
663.0,21.81643835616386,1.0,1.0,1.0,100.0
664.0,21.819178082191257,1.0,1.0,1.0,100.0
665.0,21.821917808218654,1.0,1.0,1.0,100.0
666.0,21.82465753424605,1.0,1.0,1.0,100.0
667.0,21.827397260273447,1.0,1.0,1.0,100.0
668.0,21.830136986300843,1.0,1.0,1.0,100.0
669.0,21.83287671232824,1.0,1.0,1.0,100.0
670.0,21.835616438355636,1.0,1.0,1.0,100.0
671.0,21.838356164383033,1.0,1.0,1.0,100.0
672.0,21.84109589041043,1.0,1.0,1.0,100.0
673.0,21.843835616437826,1.0,1.0,1.0,100.0
674.0,21.846575342465222,1.0,1.0,1.0,100.0
675.0,21.84931506849262,1.0,1.0,1.0,100.0
676.0,21.852054794520015,1.0,1.0,1.0,100.0
677.0,21.85479452054741,1.0,1.0,1.0,100.0
678.0,21.857534246574808,1.0,1.0,1.0,100.0
679.0,21.860273972602204,1.0,1.0,1.0,100.0
680.0,21.8630136986296,1.0,1.0,1.0,100.0
681.0,21.865753424656997,1.0,1.0,1.0,100.0
682.0,21.868493150684394,1.0,1.0,1.0,100.0
683.0,21.87123287671179,1.0,1.0,1.0,100.0
684.0,21.873972602739187,1.0,1.0,1.0,100.0
685.0,21.876712328766583,1.0,1.0,1.0,100.0
686.0,21.87945205479398,1.0,1.0,1.0,100.0
687.0,21.882191780821376,1.0,1.0,1.0,100.0
688.0,21.884931506848773,1.0,1.0,1.0,100.0
689.0,21.88767123287617,1.0,1.0,1.0,100.0
690.0,21.890410958903566,1.0,1.0,1.0,100.0
691.0,21.893150684930962,1.0,1.0,1.0,100.0
692.0,21.89589041095836,1.0,1.0,1.0,100.0
693.0,21.898630136985755,1.0,1.0,1.0,100.0
694.0,21.90136986301315,1.0,1.0,1.0,100.0
695.0,21.904109589040548,1.0,1.0,1.0,100.0
696.0,21.906849315067944,1.0,1.0,1.0,100.0
697.0,21.90958904109534,1.0,1.0,1.0,100.0
698.0,21.912328767122737,1.0,1.0,1.0,100.0
699.0,21.915068493150134,1.0,1.0,1.0,100.0
700.0,21.91780821917753,1.0,1.0,1.0,100.0
701.0,21.920547945204927,1.0,1.0,1.0,100.0
702.0,21.923287671232323,1.0,1.0,1.0,100.0
703.0,21.92602739725972,1.0,1.0,1.0,100.0
704.0,21.928767123287116,1.0,1.0,1.0,100.0
705.0,21.931506849314513,1.0,1.0,1.0,100.0
706.0,21.93424657534191,1.0,1.0,1.0,100.0
707.0,21.936986301369306,1.0,1.0,1.0,100.0
708.0,21.939726027396702,1.0,1.0,1.0,100.0
709.0,21.9424657534241,1.0,1.0,1.0,100.0
710.0,21.945205479451495,1.0,1.0,1.0,100.0
711.0,21.94794520547889,1.0,1.0,1.0,100.0
712.0,21.950684931506288,1.0,1.0,1.0,100.0
713.0,21.953424657533684,1.0,1.0,1.0,100.0
714.0,21.95616438356108,1.0,1.0,1.0,100.0
715.0,21.958904109588477,1.0,1.0,1.0,100.0
716.0,21.961643835615874,1.0,1.0,1.0,100.0
717.0,21.96438356164327,1.0,1.0,1.0,100.0
718.0,21.967123287670667,1.0,1.0,1.0,100.0
719.0,21.969863013698063,1.0,1.0,1.0,100.0
720.0,21.97260273972546,1.0,1.0,1.0,100.0
721.0,21.975342465752856,1.0,1.0,1.0,100.0
722.0,21.978082191780253,1.0,1.0,1.0,100.0
723.0,21.98082191780765,1.0,1.0,1.0,100.0
724.0,21.983561643835046,1.0,1.0,1.0,100.0
725.0,21.986301369862442,1.0,1.0,1.0,100.0
726.0,21.98904109588984,1.0,1.0,1.0,100.0
727.0,21.991780821917235,1.0,1.0,1.0,100.0
728.0,21.99452054794463,1.0,1.0,1.0,100.0
729.0,21.997260273972028,1.0,1.0,1.0,100.0
730.0,21.999999999999424,1.0,1.0,1.0,100.0
731.0,22.00273972602682,1.0,1.0,1.0,100.0
732.0,22.005479452054217,1.0,1.0,1.0,100.0
733.0,22.008219178081614,1.0,1.0,1.0,100.0
734.0,22.01095890410901,1.0,1.0,1.0,100.0
735.0,22.013698630136407,1.0,1.0,1.0,100.0
736.0,22.016438356163803,1.0,1.0,1.0,100.0
737.0,22.0191780821912,1.0,1.0,1.0,100.0
738.0,22.021917808218596,1.0,1.0,1.0,100.0
739.0,22.024657534245993,1.0,1.0,1.0,100.0
740.0,22.02739726027339,1.0,1.0,1.0,100.0
741.0,22.030136986300786,1.0,1.0,1.0,100.0
742.0,22.032876712328182,1.0,1.0,1.0,100.0
743.0,22.03561643835558,1.0,1.0,1.0,100.0
744.0,22.038356164382975,1.0,1.0,1.0,100.0
745.0,22.04109589041037,1.0,1.0,1.0,100.0
746.0,22.043835616437768,1.0,1.0,1.0,100.0
747.0,22.046575342465164,1.0,1.0,1.0,100.0
748.0,22.04931506849256,1.0,1.0,1.0,100.0
749.0,22.052054794519957,1.0,1.0,1.0,100.0
750.0,22.054794520547354,1.0,1.0,1.0,100.0
751.0,22.05753424657475,1.0,1.0,1.0,100.0
752.0,22.060273972602147,1.0,1.0,1.0,100.0
753.0,22.063013698629543,1.0,1.0,1.0,100.0
754.0,22.06575342465694,1.0,1.0,1.0,100.0
755.0,22.068493150684336,1.0,1.0,1.0,100.0
756.0,22.071232876711733,1.0,1.0,1.0,100.0
757.0,22.07397260273913,1.0,1.0,1.0,100.0
758.0,22.076712328766526,1.0,1.0,1.0,100.0
759.0,22.079452054793922,1.0,1.0,1.0,100.0
760.0,22.08219178082132,1.0,1.0,1.0,100.0
761.0,22.084931506848715,1.0,1.0,1.0,100.0
762.0,22.08767123287611,1.0,1.0,1.0,100.0
763.0,22.090410958903508,1.0,1.0,1.0,100.0
764.0,22.093150684930905,1.0,1.0,1.0,100.0
765.0,22.0958904109583,1.0,1.0,1.0,100.0
766.0,22.098630136985697,1.0,1.0,1.0,100.0
767.0,22.101369863013094,1.0,1.0,1.0,100.0
768.0,22.10410958904049,1.0,1.0,1.0,100.0
769.0,22.106849315067887,1.0,1.0,1.0,100.0
770.0,22.109589041095283,1.0,1.0,1.0,100.0
771.0,22.11232876712268,1.0,1.0,1.0,100.0
772.0,22.115068493150076,1.0,1.0,1.0,100.0
773.0,22.117808219177473,1.0,1.0,1.0,100.0
774.0,22.12054794520487,1.0,1.0,1.0,100.0
775.0,22.123287671232266,1.0,1.0,1.0,100.0
776.0,22.126027397259662,1.0,1.0,1.0,100.0
777.0,22.12876712328706,1.0,1.0,1.0,100.0
778.0,22.131506849314455,1.0,1.0,1.0,100.0
779.0,22.13424657534185,1.0,1.0,1.0,100.0
780.0,22.136986301369248,1.0,1.0,1.0,100.0
781.0,22.139726027396645,1.0,1.0,1.0,100.0
782.0,22.14246575342404,1.0,1.0,1.0,100.0
783.0,22.145205479451437,1.0,1.0,1.0,100.0
784.0,22.147945205478834,1.0,1.0,1.0,100.0
785.0,22.15068493150623,1.0,1.0,1.0,100.0
786.0,22.153424657533627,1.0,1.0,1.0,100.0
787.0,22.156164383561023,1.0,1.0,1.0,100.0
788.0,22.15890410958842,1.0,1.0,1.0,100.0
789.0,22.161643835615816,1.0,1.0,1.0,100.0
790.0,22.164383561643213,1.0,1.0,1.0,100.0
791.0,22.16712328767061,1.0,1.0,1.0,100.0
792.0,22.169863013698006,1.0,1.0,1.0,100.0
793.0,22.172602739725402,1.0,1.0,1.0,100.0
794.0,22.1753424657528,1.0,1.0,1.0,100.0
795.0,22.178082191780195,1.0,1.0,1.0,100.0
796.0,22.18082191780759,1.0,1.0,1.0,100.0
797.0,22.183561643834988,1.0,1.0,1.0,100.0
798.0,22.186301369862385,1.0,1.0,1.0,100.0
799.0,22.18904109588978,1.0,1.0,1.0,100.0
800.0,22.191780821917177,1.0,1.0,1.0,100.0
801.0,22.194520547944574,1.0,1.0,1.0,100.0
802.0,22.19726027397197,1.0,1.0,1.0,100.0
803.0,22.199999999999367,1.0,1.0,1.0,100.0
804.0,22.202739726026763,1.0,1.0,1.0,100.0
805.0,22.20547945205416,1.0,1.0,1.0,100.0
806.0,22.208219178081556,1.0,1.0,1.0,100.0
807.0,22.210958904108953,1.0,1.0,1.0,100.0
808.0,22.21369863013635,1.0,1.0,1.0,100.0
809.0,22.216438356163746,1.0,1.0,1.0,100.0
810.0,22.219178082191142,1.0,1.0,1.0,100.0
811.0,22.22191780821854,1.0,1.0,1.0,100.0
812.0,22.224657534245935,1.0,1.0,1.0,100.0
813.0,22.22739726027333,1.0,1.0,1.0,100.0
814.0,22.230136986300728,1.0,1.0,1.0,100.0
815.0,22.232876712328125,1.0,1.0,1.0,100.0
816.0,22.23561643835552,1.0,1.0,1.0,100.0
817.0,22.238356164382918,1.0,1.0,1.0,100.0
818.0,22.241095890410314,1.0,1.0,1.0,100.0
819.0,22.24383561643771,1.0,1.0,1.0,100.0
820.0,22.246575342465107,1.0,1.0,1.0,100.0
821.0,22.249315068492503,1.0,1.0,1.0,100.0
822.0,22.2520547945199,1.0,1.0,1.0,100.0
823.0,22.254794520547296,1.0,1.0,1.0,100.0
824.0,22.257534246574693,1.0,1.0,1.0,100.0
825.0,22.26027397260209,1.0,1.0,1.0,100.0
826.0,22.263013698629486,1.0,1.0,1.0,100.0
827.0,22.265753424656882,1.0,1.0,1.0,100.0
828.0,22.26849315068428,1.0,1.0,1.0,100.0
829.0,22.271232876711675,1.0,1.0,1.0,100.0
830.0,22.27397260273907,1.0,1.0,1.0,100.0
831.0,22.276712328766468,1.0,1.0,1.0,100.0
832.0,22.279452054793865,1.0,1.0,1.0,100.0
833.0,22.28219178082126,1.0,1.0,1.0,100.0
834.0,22.284931506848658,1.0,1.0,1.0,100.0
835.0,22.287671232876054,1.0,1.0,1.0,100.0
836.0,22.29041095890345,1.0,1.0,1.0,100.0
837.0,22.293150684930847,1.0,1.0,1.0,100.0
838.0,22.295890410958243,1.0,1.0,1.0,100.0
839.0,22.29863013698564,1.0,1.0,1.0,100.0
840.0,22.301369863013036,1.0,1.0,1.0,100.0
841.0,22.304109589040433,1.0,1.0,1.0,100.0
842.0,22.30684931506783,1.0,1.0,1.0,100.0
843.0,22.309589041095226,1.0,1.0,1.0,100.0
844.0,22.312328767122622,1.0,1.0,1.0,100.0
845.0,22.31506849315002,1.0,1.0,1.0,100.0
846.0,22.317808219177415,1.0,1.0,1.0,100.0
847.0,22.32054794520481,1.0,1.0,1.0,100.0
848.0,22.323287671232208,1.0,1.0,1.0,100.0
849.0,22.326027397259605,1.0,1.0,1.0,100.0
850.0,22.328767123287,1.0,1.0,1.0,100.0
851.0,22.331506849314398,1.0,1.0,1.0,100.0
852.0,22.334246575341794,1.0,1.0,1.0,100.0
853.0,22.33698630136919,1.0,1.0,1.0,100.0
854.0,22.339726027396587,1.0,1.0,1.0,100.0
855.0,22.342465753423983,1.0,1.0,1.0,100.0
856.0,22.34520547945138,1.0,1.0,1.0,100.0
857.0,22.347945205478776,1.0,1.0,1.0,100.0
858.0,22.350684931506173,1.0,1.0,1.0,100.0
859.0,22.35342465753357,1.0,1.0,1.0,100.0
860.0,22.356164383560966,1.0,1.0,1.0,100.0
861.0,22.358904109588362,1.0,1.0,1.0,100.0
862.0,22.36164383561576,1.0,1.0,1.0,100.0
863.0,22.364383561643155,1.0,1.0,1.0,100.0
864.0,22.36712328767055,1.0,1.0,1.0,100.0
865.0,22.369863013697948,1.0,1.0,1.0,100.0
866.0,22.372602739725345,1.0,1.0,1.0,100.0
867.0,22.37534246575274,1.0,1.0,1.0,100.0
868.0,22.378082191780138,1.0,1.0,1.0,100.0
869.0,22.380821917807534,1.0,1.0,1.0,100.0
870.0,22.38356164383493,1.0,1.0,1.0,100.0
871.0,22.386301369862327,1.0,1.0,1.0,100.0
872.0,22.389041095889723,1.0,1.0,1.0,100.0
873.0,22.39178082191712,1.0,1.0,1.0,100.0
874.0,22.394520547944516,1.0,1.0,1.0,100.0
875.0,22.397260273971913,1.0,1.0,1.0,100.0
876.0,22.39999999999931,1.0,1.0,1.0,100.0
877.0,22.402739726026706,1.0,1.0,1.0,100.0
878.0,22.405479452054102,1.0,1.0,1.0,100.0
879.0,22.4082191780815,1.0,1.0,1.0,100.0
880.0,22.410958904108895,1.0,1.0,1.0,100.0
881.0,22.41369863013629,1.0,1.0,1.0,100.0
882.0,22.416438356163688,1.0,1.0,1.0,100.0
883.0,22.419178082191085,1.0,1.0,1.0,100.0
884.0,22.42191780821848,1.0,1.0,1.0,100.0
885.0,22.424657534245878,1.0,1.0,1.0,100.0
886.0,22.427397260273274,1.0,1.0,1.0,100.0
887.0,22.43013698630067,1.0,1.0,1.0,100.0
888.0,22.432876712328067,1.0,1.0,1.0,100.0
889.0,22.435616438355463,1.0,1.0,1.0,100.0
890.0,22.43835616438286,1.0,1.0,1.0,100.0
891.0,22.441095890410256,1.0,1.0,1.0,100.0
892.0,22.443835616437653,1.0,1.0,1.0,100.0
893.0,22.44657534246505,1.0,1.0,1.0,100.0
894.0,22.449315068492446,1.0,1.0,1.0,100.0
895.0,22.452054794519842,1.0,1.0,1.0,100.0
896.0,22.45479452054724,1.0,1.0,1.0,100.0
897.0,22.457534246574635,1.0,1.0,1.0,100.0
898.0,22.46027397260203,1.0,1.0,1.0,100.0
899.0,22.463013698629428,1.0,1.0,1.0,100.0
900.0,22.465753424656825,1.0,1.0,1.0,100.0
901.0,22.46849315068422,1.0,1.0,1.0,100.0
902.0,22.471232876711618,1.0,1.0,1.0,100.0
903.0,22.473972602739014,1.0,1.0,1.0,100.0
904.0,22.47671232876641,1.0,1.0,1.0,100.0
905.0,22.479452054793807,1.0,1.0,1.0,100.0
906.0,22.482191780821204,1.0,1.0,1.0,100.0
907.0,22.4849315068486,1.0,1.0,1.0,100.0
908.0,22.487671232875996,1.0,1.0,1.0,100.0
909.0,22.490410958903393,1.0,1.0,1.0,100.0
910.0,22.49315068493079,1.0,1.0,1.0,100.0
911.0,22.495890410958186,1.0,1.0,1.0,100.0
912.0,22.498630136985582,1.0,1.0,1.0,100.0
913.0,22.50136986301298,1.0,1.0,1.0,100.0
914.0,22.504109589040375,1.0,1.0,1.0,100.0
915.0,22.50684931506777,1.0,1.0,1.0,100.0
916.0,22.50958904109517,1.0,1.0,1.0,100.0
917.0,22.512328767122565,1.0,1.0,1.0,100.0
918.0,22.51506849314996,1.0,1.0,1.0,100.0
919.0,22.517808219177358,1.0,1.0,1.0,100.0
920.0,22.520547945204754,1.0,1.0,1.0,100.0
921.0,22.52328767123215,1.0,1.0,1.0,100.0
922.0,22.526027397259547,1.0,1.0,1.0,100.0
923.0,22.528767123286944,1.0,1.0,1.0,100.0
924.0,22.53150684931434,1.0,1.0,1.0,100.0
925.0,22.534246575341736,1.0,1.0,1.0,100.0
926.0,22.536986301369133,1.0,1.0,1.0,100.0
927.0,22.53972602739653,1.0,1.0,1.0,100.0
928.0,22.542465753423926,1.0,1.0,1.0,100.0
929.0,22.545205479451322,1.0,1.0,1.0,100.0
930.0,22.54794520547872,1.0,1.0,1.0,100.0
931.0,22.550684931506115,1.0,1.0,1.0,100.0
932.0,22.553424657533512,1.0,1.0,1.0,100.0
933.0,22.55616438356091,1.0,1.0,1.0,100.0
934.0,22.558904109588305,1.0,1.0,1.0,100.0
935.0,22.5616438356157,1.0,1.0,1.0,100.0
936.0,22.564383561643098,1.0,1.0,1.0,100.0
937.0,22.567123287670494,1.0,1.0,1.0,100.0
938.0,22.56986301369789,1.0,1.0,1.0,100.0
939.0,22.572602739725287,1.0,1.0,1.0,100.0
940.0,22.575342465752684,1.0,1.0,1.0,100.0
941.0,22.57808219178008,1.0,1.0,1.0,100.0
942.0,22.580821917807476,1.0,1.0,1.0,100.0
943.0,22.583561643834873,1.0,1.0,1.0,100.0
944.0,22.58630136986227,1.0,1.0,1.0,100.0
945.0,22.589041095889666,1.0,1.0,1.0,100.0
946.0,22.591780821917062,1.0,1.0,1.0,100.0
947.0,22.59452054794446,1.0,1.0,1.0,100.0
